"FPR","TPR"
0.823745884175867,0.993044408774746
0.823552198334302,0.993044408774746
0.823358512492737,0.993044408774746
0.823164826651172,0.993044408774746
0.822971140809607,0.993044408774746
0.822777454968042,0.993044408774746
0.822583769126477,0.993044408774746
0.822390083284912,0.993044408774746
0.822196397443347,0.993044408774746
0.822002711601782,0.993044408774746
0.821809025760217,0.993044408774746
0.821615339918652,0.993044408774746
0.821421654077087,0.993044408774746
0.821227968235522,0.993044408774746
0.821034282393957,0.993044408774746
0.820840596552392,0.993044408774746
0.820646910710827,0.993044408774746
0.820453224869262,0.993044408774746
0.820259539027697,0.993044408774746
0.820065853186132,0.993044408774746
0.819872167344567,0.993044408774746
0.819678481503002,0.993044408774746
0.819484795661437,0.993044408774746
0.819291109819872,0.993044408774746
0.819097423978307,0.993044408774746
0.818903738136742,0.993044408774746
0.818710052295177,0.993044408774746
0.818516366453612,0.993044408774746
0.818322680612047,0.993044408774746
0.818128994770482,0.993044408774746
0.817935308928917,0.993044408774746
0.817741623087352,0.993044408774746
0.817547937245787,0.993044408774746
0.817354251404222,0.993044408774746
0.817160565562657,0.993044408774746
0.816966879721092,0.993044408774746
0.816773193879527,0.993044408774746
0.816579508037962,0.993044408774746
0.816385822196397,0.993044408774746
0.816192136354832,0.993044408774746
0.815998450513267,0.993044408774746
0.815804764671702,0.993044408774746
0.815611078830138,0.993044408774746
0.815417392988573,0.993044408774746
0.815223707147008,0.993044408774746
